id,name,product,tvl_usd,est_apr_percent,featured,curator,chain,description
a6ab1624-1ecc-4693-a197-5739bf1e266e,Aave V3 Base WETH,Lending,173174280.83588964,1.3509,false,Aave,Base,Lend WETH on Aave V3 Base.
9b5d9103-3542-49ef-8f9e-72f49234012c,Aave V3 Base wrsETH,Lending,69853547.76295346,0,false,Aave,Base,Lend wrsETH on Aave V3 Base.
2d764fe7-09f7-4879-9f6a-7e15c7c76d52,Aave V3 Base wstETH,Lending,35327954.28103984,0.0006,false,Aave,Base,Lend wstETH on Aave V3 Base.
e568cdf1-da06-4539-afd8-f5e18752b2f0,Aave V3 BNB BTCB,Lending,94.58513938,0.0137,false,Aave,BSC,Lend BTCB on Aave V3 BNB.
53a8c8f6-6cad-4091-8aeb-a3e1c25cecc5,Aave V3 BNB Cake,Lending,613122.19324143,0.007,false,Aave,BSC,Lend Cake on Aave V3 BNB.
8fec4d4b-2f8a-49a0-90ef-67dfc795f1b9,Aave V3 BNB ETH,Lending,17252603.04191931,0.9326,false,Aave,BSC,Lend ETH on Aave V3 BNB.
9efc8330-23d3-42d0-8df6-87a1bbd87d29,Aave V3 BNB FDUSD,Lending,967600.8723461,2.5266,false,Aave,BSC,Lend FDUSD on Aave V3 BNB.
0b3194b5-b60f-4d40-8707-d610f5e66d0e,Aave V3 BNB USDC,Lending,16872861.21862892,2.2008,false,Aave,BSC,Lend USDC on Aave V3 BNB.
217a3fa5-f756-4d0b-9943-86f8c05190c3,Aave V3 BNB USDT,Lending,57633122.34728853,2.6971,false,Aave,BSC,Lend USDT on Aave V3 BNB.
ec2a8a0e-1e22-4080-9606-4017fa50d9b1,Aave V3 BNB WBNB,Lending,79574813.0499011,0.0169,false,Aave,BSC,Lend WBNB on Aave V3 BNB.
e51c0f37-43ae-4617-b6d8-8128692e4d22,Aave V3 Ethereum 1INCH,Lending,294502.61695041,0.0137,false,Aave,Ethereum,Lend 1INCH on Aave V3 Ethereum.
ae3167b0-90bc-44d9-8f41-81d1d2c65c2d,Aave V3 Ethereum AAVE,Lending,78501565.90632267,0,false,Aave,Ethereum,Lend AAVE on Aave V3 Ethereum.
8e0bf895-3540-42a6-b50d-0fad1a009738,Aave V3 Ethereum BTC.b,Lending,8669.9501416,0,false,Aave,Ethereum,Lend BTC.b on Aave V3 Ethereum.
adb2d995-cf01-4b01-963e-47b30f150da3,Aave V3 Ethereum cbBTC,Lending,1291204158.4277565,0.0016,false,Aave,Ethereum,Lend cbBTC on Aave V3 Ethereum.
91c02545-dfc0-4323-9a7a-71f59e55c672,Aave V3 Ethereum cbETH,Lending,8920750.15550476,0.0004,false,Aave,Ethereum,Lend cbETH on Aave V3 Ethereum.
eec07869-b0df-432d-9678-abb733ecb2e7,Aave V3 Ethereum CRV,Lending,2468861.23704259,0.6357,false,Aave,Ethereum,Lend CRV on Aave V3 Ethereum.
6a5948da-a6f9-4f10-98d4-f697022d652a,Aave V3 Ethereum DAI,Lending,122632201.48203343,3.0335,false,Aave,Ethereum,Lend DAI on Aave V3 Ethereum.
248b3d6e-3ff9-4a9b-b476-555b61f1156e,Aave V3 Ethereum eBTC,Lending,9440074.20102212,0,false,Aave,Ethereum,Lend eBTC on Aave V3 Ethereum.
1674dfa7-07e0-4b45-ad6b-5cfbd25be7af,Aave V3 Ethereum ENS,Lending,117624.28461281,0.0884,false,Aave,Ethereum,Lend ENS on Aave V3 Ethereum.
d4697525-2cb4-45c0-bbad-480ba6705740,Aave V3 Ethereum EURC,Lending,53925147.01322189,1.98,false,Aave,Ethereum,Lend EURC on Aave V3 Ethereum.
df28e45e-89ab-4aae-b059-560bca558443,Aave V3 Ethereum ezETH,Lending,17802514.94415768,0,false,Aave,Ethereum,Lend ezETH on Aave V3 Ethereum.
8e8d7579-9b3d-4d46-a84d-e17deba23d31,Aave V3 Ethereum FBTC,Lending,17425352.2207318,0.0012,false,Aave,Ethereum,Lend FBTC on Aave V3 Ethereum.
55334246-f504-4ce9-9098-f09be3189da1,Aave V3 Ethereum FXS,Lending,219.99268192,0.0022,false,Aave,Ethereum,Lend FXS on Aave V3 Ethereum.
5380a39f-5774-425f-a5d9-796ad0157c2c,Aave V3 Ethereum Horizon ACRED,Lending,0,0,false,Aave,Ethereum,Lend ACRED on Aave V3 Ethereum Horizon.
ec6145b6-533a-4fa8-89de-d56093ce84b3,Aave V3 Ethereum Horizon GHO,Lending,34622371.86676155,1.6075,false,Aave,Ethereum,Lend GHO on Aave V3 Ethereum Horizon.
707f69d1-9bcd-4170-928b-a6f87f780081,Aave V3 Ethereum Horizon RLUSD,Lending,262758903.48124894,15.2319,false,Aave,Ethereum,Lend RLUSD on Aave V3 Ethereum Horizon.
1250486d-1b0d-4152-b960-b8a00988736d,Aave V3 Ethereum Horizon USCC,Lending,112965846.87775151,0,false,Aave,Ethereum,Lend USCC on Aave V3 Ethereum Horizon.
a8bfba1d-c41f-4cbf-a849-02bba2fe8919,Aave V3 Ethereum Horizon USDC,Lending,10447183.713879,2.3817,false,Aave,Ethereum,Lend USDC on Aave V3 Ethereum Horizon.
6a31c81e-207f-4c3e-ad29-be39859514ef,Aave V3 Ethereum Horizon USYC,Lending,0,0,false,Aave,Ethereum,Lend USYC on Aave V3 Ethereum Horizon.
ff426783-8687-4d05-8aef-33fd006f6fd9,Aave V3 Ethereum Horizon VBILL,Lending,7250000,0,false,Aave,Ethereum,Lend VBILL on Aave V3 Ethereum Horizon.
3e728e12-6eb5-422c-b1d3-ce120728815d,Aave V3 Ethereum KNC,Lending,8456.15756827,0.5363,false,Aave,Ethereum,Lend KNC on Aave V3 Ethereum.
d6bdd7c2-8313-473a-9a2a-36eeae364eff,Aave V3 Ethereum LBTC,Lending,188664847.87489828,0,false,Aave,Ethereum,Lend LBTC on Aave V3 Ethereum.
8b389c4e-6b61-46e4-99c6-0037177a95ee,Aave V3 Ethereum LDO,Lending,203338.14758383,0.0641,false,Aave,Ethereum,Lend LDO on Aave V3 Ethereum.
5df87a54-756d-4e29-b246-d9caf15b5adc,Aave V3 Ethereum Lido ezETH,Lending,435744.73295529,0,false,Aave,Ethereum,Lend ezETH on Aave V3 Ethereum Lido.
a5c6a684-e0d1-4199-ae0e-12b63e45581f,Aave V3 Ethereum Lido GHO,Lending,71880315.07640868,1.4114,false,Aave,Ethereum,Lend GHO on Aave V3 Ethereum Lido.
624937b7-34bb-4107-a762-c5e978e70f73,Aave V3 Ethereum Lido rsETH,Lending,11635.37859704,0,false,Aave,Ethereum,Lend rsETH on Aave V3 Ethereum Lido.
13602135-4fbd-4519-ba16-2bd75c0cfaec,Aave V3 Ethereum Lido sUSDe,Lending,45820.2274723,0,false,Aave,Ethereum,Lend sUSDe on Aave V3 Ethereum Lido.
47456e60-6303-4709-b24d-445f065d6be6,Aave V3 Ethereum Lido tETH,Lending,46313808.64594984,0,false,Aave,Ethereum,Lend tETH on Aave V3 Ethereum Lido.
16337316-e047-4400-9795-3ab3602bbe3c,Aave V3 Ethereum Lido USDC,Lending,3850180.889945,3.62,false,Aave,Ethereum,Lend USDC on Aave V3 Ethereum Lido.
4cc2c77f-420a-4cfc-a56e-d9cc799bf008,Aave V3 Ethereum Lido WETH,Lending,40121152.15701391,1.4255,false,Aave,Ethereum,Lend WETH on Aave V3 Ethereum Lido.
3299466e-ed20-4cc0-a8d2-1a6bcebe9275,Aave V3 Ethereum Lido wstETH,Lending,138606878.09386927,0.0539,false,Aave,Ethereum,Lend wstETH on Aave V3 Ethereum Lido.
7c79b928-60b6-4f0b-8bb6-b399efe2a38b,Aave V3 Ethereum LINK,Lending,89122096.5783913,0.0397,false,Aave,Ethereum,Lend LINK on Aave V3 Ethereum.
3870fa3f-ea63-47a5-8400-38ec836a8fc3,Aave V3 Ethereum LUSD,Lending,2001694.00770855,0.564,false,Aave,Ethereum,Lend LUSD on Aave V3 Ethereum.
a7fcbdc4-4b98-4d8c-8e92-8e7865922990,Aave V3 Ethereum mUSD,Lending,68358.63484606,44.6194,false,Aave,Ethereum,Lend mUSD on Aave V3 Ethereum.
a2d7d655-086e-4690-9aac-d61192112bc3,Aave V3 Ethereum osETH,Lending,234955806.92514524,0,false,Aave,Ethereum,Lend osETH on Aave V3 Ethereum.
9ff4b24a-d687-4ca8-996b-9c619edc541c,Aave V3 Ethereum PYUSD,Lending,16356032.87064632,6.3624,false,Aave,Ethereum,Lend PYUSD on Aave V3 Ethereum.
e32250d9-7e96-4636-b2da-a6c9e5403a2b,Aave V3 Ethereum rETH,Lending,97616140.05240726,0,false,Aave,Ethereum,Lend rETH on Aave V3 Ethereum.
62273ba2-47ae-4313-81f8-a3cb0848d96b,Aave V3 Ethereum RLUSD,Lending,18105905.00184491,5.3437,false,Aave,Ethereum,Lend RLUSD on Aave V3 Ethereum.
ca2d5bfa-bba0-4996-ac69-ebd25f085f1f,Aave V3 Ethereum RPL,Lending,850942.63744548,0.7721,false,Aave,Ethereum,Lend RPL on Aave V3 Ethereum.
4d094aa3-47f4-49ba-b6e8-6b16a6d7f91d,Aave V3 Ethereum rsETH,Lending,1090557029.4248865,0.0735,false,Aave,Ethereum,Lend rsETH on Aave V3 Ethereum.
62ee470e-9a99-40d3-b198-79a0858536e4,Aave V3 Ethereum STG,Lending,103.52637597,0.0055,false,Aave,Ethereum,Lend STG on Aave V3 Ethereum.
38edbfd3-5521-4afe-b02d-4cf3e6e1f5d6,Aave V3 Ethereum sUSDe,Lending,236093884.911477,0,false,Aave,Ethereum,Lend sUSDe on Aave V3 Ethereum.
346e360e-e5e9-4a93-a9f6-c249a7946a77,Aave V3 Ethereum syrupUSDT,Lending,1521957.14205579,0,false,Aave,Ethereum,Lend syrupUSDT on Aave V3 Ethereum.
449dbe02-a416-4745-b603-5a733e3d8bd2,Aave V3 Ethereum tBTC,Lending,150793243.90885958,0.0008,false,Aave,Ethereum,Lend tBTC on Aave V3 Ethereum.
e42c6910-f0e4-4d2a-806d-cb6c6b8ad30e,Aave V3 Ethereum tETH,Lending,254880.1763143,0,false,Aave,Ethereum,Lend tETH on Aave V3 Ethereum.
8f05b755-e4e0-4fcc-9a8e-e266608d6340,Aave V3 Ethereum UNI,Lending,2620765.9511108,0.0014,false,Aave,Ethereum,Lend UNI on Aave V3 Ethereum.
b90c8bde-409c-4d0f-85d2-c29e91fe2c6e,Aave V3 Ethereum USDC,Lending,2091701344.874788,3.5276,false,Aave,Ethereum,Lend USDC on Aave V3 Ethereum.
2815ed5e-ebc1-447d-be50-a16c52347f15,Aave V3 Ethereum USDe,Lending,207755857.56884977,16.6333,false,Aave,Ethereum,Lend USDe on Aave V3 Ethereum.
ae31c7b1-b778-4c30-8293-e7a09d73dc6c,Aave V3 Ethereum USDG,Lending,52103702.15337609,4.1532,false,Aave,Ethereum,Lend USDG on Aave V3 Ethereum.
7d326eac-8b46-4653-a14e-10e226ebff52,Aave V3 Ethereum USDS,Lending,25033382.80548152,0.5819,false,Aave,Ethereum,Lend USDS on Aave V3 Ethereum.
c5f04b9e-0138-40a7-b44a-b7bc889ac5d4,Aave V3 Ethereum USDT,Lending,2126314824.3645463,3.0584,false,Aave,Ethereum,Lend USDT on Aave V3 Ethereum.
fc41dc61-36aa-4e8b-8766-69290f46f943,Aave V3 Ethereum USDtb,Lending,166839181.4405606,12.2317,false,Aave,Ethereum,Lend USDtb on Aave V3 Ethereum.
53df0be0-d8ab-48b2-ab64-e4144b6623b1,Aave V3 Ethereum WBTC,Lending,2365974075.8383102,0.006,false,Aave,Ethereum,Lend WBTC on Aave V3 Ethereum.
32c3ec25-e005-4b50-8bc2-b8893036d728,Aave V3 Ethereum weETH,Lending,2614808196.613559,0,false,Aave,Ethereum,Lend weETH on Aave V3 Ethereum.
654dda17-ac09-49b1-9837-a23354e9b77f,Aave V3 Ethereum WETH,Lending,4466972735.358732,1.4115,false,Aave,Ethereum,Lend WETH on Aave V3 Ethereum.
38ba3a24-70b9-4f35-b8e5-c833949709a3,Aave V3 Ethereum wstETH,Lending,1887473757.1906927,0.0009,false,Aave,Ethereum,Lend wstETH on Aave V3 Ethereum.
bdcf3e04-db52-4ef2-8b58-23eb269545ed,Aave V3 Ethereum XAUt,Lending,75772570.91303512,0,false,Aave,Ethereum,Lend XAUt on Aave V3 Ethereum.
b42ffd9e-aefc-42b4-97a5-647668542235,Aave V3 Gnosis sDAI,Lending,14986577.05423982,0,false,Aave,Gnosis,Lend sDAI on Aave V3 Gnosis.
faabca18-80f7-45c3-bd03-11eb14e61d53,Aave V3 Gnosis USDC.e,Lending,6728868.548421,2.0481,false,Aave,Gnosis,Lend USDC.e on Aave V3 Gnosis.
c2aea61e-f632-4b13-ba9d-c540ce75d9ae,Aave V3 Gnosis WETH,Lending,3219257.7053449,0.9308,false,Aave,Gnosis,Lend WETH on Aave V3 Gnosis.
175fdfbe-0905-4063-9aab-be7c3c618cf6,Aave V3 Gnosis wstETH,Lending,27212917.46747626,0.0001,false,Aave,Gnosis,Lend wstETH on Aave V3 Gnosis.
641608a4-e347-42a5-ab54-6ce0360f2223,Aave V3 Ink ezETH,Lending,11985894.83875415,0,false,Aave,Ink,Lend ezETH on Aave V3 Ink.
eef6593d-e822-4aa2-ab2f-c4f238cda20e,Aave V3 Ink GHO,Lending,6430299.89271373,4.0303,false,Aave,Ink,Lend GHO on Aave V3 Ink.
4c91f85b-eb40-4ad1-bec2-dfd0d7304ff9,Aave V3 Ink kBTC,Lending,131214543.25950839,0.044,false,Aave,Ink,Lend kBTC on Aave V3 Ink.
0d27a38e-e819-435e-983e-bce3877a65a6,Aave V3 Ink sUSDe,Lending,123.51489619,0,false,Aave,Ink,Lend sUSDe on Aave V3 Ink.
294c3988-10aa-488f-965f-1f7046c06463,Aave V3 Ink USD₮0,Lending,71448937.5838133,4.9568,false,Aave,Ink,Lend USD₮0 on Aave V3 Ink.
d1cac735-012c-423c-8960-2786e6cef834,Aave V3 Ink USDC,Lending,24721181.527553,2.0532,false,Aave,Ink,Lend USDC on Aave V3 Ink.
e0a0b1cb-ba6f-4ae6-9ae6-7b212e1f011b,Aave V3 Ink USDe,Lending,149612.09324315,8.3705,false,Aave,Ink,Lend USDe on Aave V3 Ink.
afb6f8de-09b0-4af9-83dc-496245cd2468,Aave V3 Ink USDG,Lending,14288774.33735901,8.4439,false,Aave,Ink,Lend USDG on Aave V3 Ink.
942793f3-ac8e-4cee-a1ec-85c5eb1f290e,Aave V3 Ink weETH,Lending,41673.17300986,0,false,Aave,Ink,Lend weETH on Aave V3 Ink.
4d11fc68-d426-47b1-998c-5603a5e60939,Aave V3 Ink WETH,Lending,67187208.41357288,0.397,false,Aave,Ink,Lend WETH on Aave V3 Ink.
6c39d888-f565-4362-9df1-46d058d438a8,Aave V3 Linea ezETH,Lending,929546.69988202,0,false,Aave,Linea,Lend ezETH on Aave V3 Linea.
85e2d056-d5bc-4a34-b017-7c82befe680e,Aave V3 Linea mUSD,Lending,48234.38037704,2.7309,false,Aave,Linea,Lend mUSD on Aave V3 Linea.
2005e58f-f8dc-43ca-a259-468103be6e9a,Aave V3 Linea USDC,Lending,2628208.778733,3.1989,false,Aave,Linea,Lend USDC on Aave V3 Linea.
eece7333-3645-466e-88e0-01f3c69bdcc2,Aave V3 Linea USDT,Lending,714641.69001693,7.1581,false,Aave,Linea,Lend USDT on Aave V3 Linea.
3039048a-ace9-40f9-9817-3824ab48e427,Aave V3 Linea WBTC,Lending,749066.28533921,0.0464,false,Aave,Linea,Lend WBTC on Aave V3 Linea.
e78b40fd-f114-4621-8b42-a694196de6b1,Aave V3 Linea weETH,Lending,8015011.52653751,0,false,Aave,Linea,Lend weETH on Aave V3 Linea.
2b0ff5dd-76ab-497e-ab7f-d37e403a9331,Aave V3 Linea WETH,Lending,14787727.38370987,0.5871,false,Aave,Linea,Lend WETH on Aave V3 Linea.
4d2f03de-a21b-4e30-ae12-9b0b1a04e147,Aave V3 Linea wrsETH,Lending,1370043.58737565,0,false,Aave,Linea,Lend wrsETH on Aave V3 Linea.
c8c383e6-5a4d-409f-b888-b83560ceca05,Aave V3 Linea wstETH,Lending,663153.40559708,0.001,false,Aave,Linea,Lend wstETH on Aave V3 Linea.
1e483631-b1c5-4893-8b53-744a460878d5,Aave V3 Mantle FBTC,Lending,97815.0808257,0,false,Aave,Mantle,Lend FBTC on Aave V3 Mantle.
7e64adf6-aaee-47a6-9218-22dc3d45ced3,Aave V3 Mantle sUSDe,Lending,65113922.38082994,0,false,Aave,Mantle,Lend sUSDe on Aave V3 Mantle.
327695b9-e104-4880-8a96-69ba0f6c09e2,Aave V3 Mantle syrupUSDT,Lending,90399961.49572347,0,false,Aave,Mantle,Lend syrupUSDT on Aave V3 Mantle.
65ec60d9-36e6-493d-961a-f2eeaff0d3c4,Aave V3 Mantle USDC,Lending,15884901.843275,18.6714,false,Aave,Mantle,Lend USDC on Aave V3 Mantle.
89f44a42-a887-443f-baa8-7a05c7246ec1,Aave V3 Mantle USDe,Lending,15350193.84122877,12.200099999999999,false,Aave,Mantle,Lend USDe on Aave V3 Mantle.
0ba91710-28f0-4c0a-993e-6ea541281110,Aave V3 Mantle USDT0,Lending,174243110.04558802,10.4665,false,Aave,Mantle,Lend USDT0 on Aave V3 Mantle.
29d7ea16-d6a3-43bc-8271-d61b2fb82375,Aave V3 Mantle WETH,Lending,106253749.40920918,4.4747,false,Aave,Mantle,Lend WETH on Aave V3 Mantle.
4407128b-3402-40a8-8be3-9db5aa752014,Aave V3 Mantle WMNT,Lending,918921.29249936,0,false,Aave,Mantle,Lend WMNT on Aave V3 Mantle.
567f3711-0ed9-4caf-ae5e-b06464bc00b4,Aave V3 Metis m.USDC,Lending,74406.9327618,2.6069,false,Aave,Metis,Lend m.USDC on Aave V3 Metis.
ea5334ff-9efa-4014-be8d-a6c5ca45e17d,Aave V3 Metis m.USDT,Lending,84170.00702147,0.7968,false,Aave,Metis,Lend m.USDT on Aave V3 Metis.
94a15ef6-5324-4c26-aa15-393eb542b450,Aave V3 Metis Metis,Lending,150020.67165801,0.0005,false,Aave,Metis,Lend Metis on Aave V3 Metis.
